"","Accession_number","ED","edge.length","Species","Country","City","Host","Collection_date","lat","lon","sum_extracted_values","extracted_temp","extracted_precip","heterogeneity","Geo_location","num_occurrences","DR"
"309","OQ721754.1",0.00221733725860398,0.00192767857092395,"Orthoflavivirus nilense","USA"," Larimer, Colorado","Culex tarsalis","2023-08-02T00:00:00Z",40.6810174,-105.4726907,138,1.30746142069498,-48.0673828125,18857,"USA:  Larimer, Colorado",94,450.99138442728
"310","OQ721611.1",0.00206167017684073,5.56598426833192e-05,"Orthoflavivirus nilense","USA"," Larimer, Colorado","Culex tarsalis","2023-08-02T00:00:00Z",40.6810174,-105.4726907,138,1.30746142069498,-48.0673828125,18857,"USA:  Larimer, Colorado",94,485.04363657837
"311","KC333380.1",0.00206167017684073,4.05407400930335e-05,"Orthoflavivirus nilense","USA"," Katy, Harris Co., Texas","Cyanocitta cristata","2013-09-25T00:00:00Z",33.501885,-96.403601,180,1.30746142069498,154.208068847656,34992,"USA:  Katy, Harris Co., Texas",3,485.04363657837
"312","KJ786936.1",0.0023425054780105,1.51191025902857e-05,"Orthoflavivirus nilense","USA"," Kathy, Harris Co., TX","Cyanocitta cristata","2014-11-24T00:00:00Z",29.6359173,-95.1890224,35,1.30746142069498,290.610321044922,45503,"USA:  Kathy, Harris Co., TX",1,426.893345346327
"313","OQ721439.1",0.00281393066298805,1.51191025902857e-05,"Orthoflavivirus nilense","USA"," Larimer, Colorado","Culex pipiens","2023-08-02T00:00:00Z",40.6810174,-105.4726907,138,1.30746142069498,-48.0673828125,18857,"USA:  Larimer, Colorado",94,355.374783449042
"314","KF367469.1",0.00413458167737435,0.00779766100753392,"Orthoflavivirus nilense","British Virgin Islands"," Necker Island","Phoenicopterus roseus","2014-05-19T00:00:00Z",18.5265982,-64.3583581,1071,1.30746142069498,153.209791395399,39986.75,"British Virgin Islands:  Necker Island",1,241.862436887459
"315","MF175837.1",0.0041349460780066,0.01763937051705,"Orthoflavivirus nilense","USA"," El Paso Co. TX","Culex tarsalis","2018-12-31T00:00:00Z",31.8072184,-106.2230394,26848,1.30746142069498,28.0484658503878,10360.7142857143,"USA:  El Paso Co. TX",6,241.84112226249
"316","KC333387.1",0.00434673906587373,0.00282330981198081,"Orthoflavivirus nilense","USA"," Harris Co., Texas","Passer domesticus","2013-09-25T00:00:00Z",29.7044011,-96.5419157,212,1.30746142069498,165.813934326172,28280,"USA:  Harris Co., Texas",6,230.057517795583
"317","OK573275.1",0.00397920336083574,0.000764491107611364,"Orthoflavivirus nilense","USA"," MD","Homo sapiens","2022-07-30T00:00:00Z",39.5162401,-76.9382069,46503,1.30746142069498,76.0847852528941,34072.4898785425,"USA:  MD",22,251.30658308199
"318","HQ671707.1",0.00397920336083574,0.000764491107611364,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2011-01-10T00:00:00Z",41.6500201,-72.7342163,8568,1.30746142069498,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,251.30658308199
"319","OQ721665.1",0.00256302900150686,0.00358780091959217,"Orthoflavivirus nilense","USA"," Larimer, Colorado","Culex tarsalis","2023-08-02T00:00:00Z",40.6810174,-105.4726907,138,1.30746142069498,-48.0673828125,18857,"USA:  Larimer, Colorado",94,390.163357266765
"320","OQ721407.1",0.00256302900150686,0.0561216307757793,"Orthoflavivirus nilense","USA"," Larimer, Colorado","Culex tarsalis","2023-08-02T00:00:00Z",40.6810174,-105.4726907,138,1.30746142069498,-48.0673828125,18857,"USA:  Larimer, Colorado",94,390.163357266765
"321","HM488243.1",0.00230643906663614,0.00398051783156622,"Orthoflavivirus nilense","USA"," New York","Corvus brachyrhynchos","2010-07-28T00:00:00Z",40.7127281,-74.0060152,13972,1.30746142069498,31.6479328588108,34805.5593220339,"USA:  New York",73,433.568792024697
"322","JF488097.1",0.00230643906663614,0.125383853578166,"Orthoflavivirus nilense","USA"," New York","Corvus brachyrhynchos","2011-04-19T00:00:00Z",40.7127281,-74.0060152,13972,1.30746142069498,31.6479328588108,34805.5593220339,"USA:  New York",73,433.568792024697
"323","KX547494.1",0.00352442008200198,0.103927254495681,"Orthoflavivirus nilense","USA"," Schenectady Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",42.8321765,-74.0443451,16,1.30746142069498,9.0093994140625,35428,"USA:  Schenectady Co., NY",6,283.734622074894
"324","KX547601.1",0.00411805877564494,0.019674438764637,"Orthoflavivirus nilense","USA"," Nassau Co., NY","Aedes sp.","2016-08-02T00:00:00Z",40.7352994,-73.5615778,10,1.30746142069498,66.66015625,43678,"USA:  Nassau Co., NY",38,242.832862394828
"325","KC333378.1",0.00341401521101782,0.00178216031784771,"Orthoflavivirus nilense","USA"," Pasadena, Harris Co., Texas","Cyanocitta cristata","2013-09-25T00:00:00Z",33.109701,-98.570659,71,1.30746142069498,120.045867919922,24130.75,"USA:  Pasadena, Harris Co., Texas",1,292.910235658226
"326","OQ721287.1",0.00341401521101782,0.00178216031784771,"Orthoflavivirus nilense","USA"," Larimer, Colorado","Culex tarsalis","2023-08-02T00:00:00Z",40.6810174,-105.4726907,138,1.30746142069498,-48.0673828125,18857,"USA:  Larimer, Colorado",94,292.910235658226
"327","KX547297.1",0.00209335108853688,8.05133312251419e-05,"Orthoflavivirus nilense","USA"," Orleans Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",43.2244513,-78.2272835,78,1.30746142069498,3.70062255859375,43634,"USA:  Orleans Co., NY",5,477.702954595608
"328","HM488165.1",0.00209335108853688,0.0118898658560999,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2010-08-14T00:00:00Z",41.6500201,-72.7342163,8568,1.30746142069498,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,477.702954595608
"329","HM488247.1",0.00178906036794054,7.40863328992092e-05,"Orthoflavivirus nilense","USA"," New York","Corvus brachyrhynchos","2010-07-28T00:00:00Z",40.7127281,-74.0060152,13972,1.30746142069498,31.6479328588108,34805.5593220339,"USA:  New York",73,558.952631179876
"330","KX547509.1",0.00178906036794054,0.00941213356226044,"Orthoflavivirus nilense","USA"," Westchester Co., NY","Culex","2016-08-02T00:00:00Z",41.1763139,-73.7907554,27,1.30746142069498,26.6135660807292,35887,"USA:  Westchester Co., NY",28,558.952631179876
"331","KX547438.1",0.00249152834716096,0.00941213356226044,"Orthoflavivirus nilense","USA"," Onondaga Co., NY","Culex","2016-08-02T00:00:00Z",43.015598,-76.2257127,96,1.30746142069498,51.3417358398438,38406,"USA:  Onondaga Co., NY",36,401.360073281718
"332","KX547204.1",0.00178432598975669,0.00948621989515965,"Orthoflavivirus nilense","USA"," Washington Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",43.2294536,-73.4471343,128,1.30746142069498,8.11376953125,31662,"USA:  Washington Co., NY",2,560.435708351902
"333","KX547176.1",0.00178432598975669,0.00307371248897688,"Orthoflavivirus nilense","USA"," Westchester Co., NY","Culex","2016-08-02T00:00:00Z",41.1763139,-73.7907554,27,1.30746142069498,26.6135660807292,35887,"USA:  Westchester Co., NY",28,560.435708351902
"334","OQ721791.1",0.0021461266446258,0.0059102433866273,"Orthoflavivirus nilense","USA"," Ramsey, Minnesota","","2023-08-02T00:00:00Z",45.0165728,-93.0949501,24,1.30746142069498,27.8191121419271,46684,"USA:  Ramsey, Minnesota",12,465.955726566342
"335","KX547212.1",0.00206572011475553,0.0123921298756554,"Orthoflavivirus nilense","USA"," Orange Co., NY","Culex","2016-08-02T00:00:00Z",41.3873306,-74.2507287,62,1.30746142069498,-17.4378662109375,35086,"USA:  Orange Co., NY",13,484.092686544008
"336","HM488142.1",0.00206572011475553,0.0123921298756554,"Orthoflavivirus nilense","USA"," Connecticut","Ochlerotatus triseriatus","2010-08-14T00:00:00Z",41.6500201,-72.7342163,8568,1.30746142069498,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,484.092686544008
"337","KX547427.1",0.00208955086290074,0.000708565945495572,"Orthoflavivirus nilense","USA"," Chautauqua Co., NY","Cyanocitta cristata","2016-08-02T00:00:00Z",42.2894671,-79.421728,17,1.30746142069498,56.9468994140625,35641,"USA:  Chautauqua Co., NY",9,478.571743696052
"338","OQ721419.1",0.00208955086290074,4.98892024582039e-05,"Orthoflavivirus nilense","USA"," Ramsey, Minnesota","","2023-08-02T00:00:00Z",45.0165728,-93.0949501,24,1.30746142069498,27.8191121419271,46684,"USA:  Ramsey, Minnesota",12,478.571743696052
"339","MH166915.1",0.00212770854946798,0.000343251618805669,"Orthoflavivirus nilense","USA"," VA, Norfolk County","Culicidae","2018-11-19T00:00:00Z",42.2647,-70.99427,20,1.30746142069498,39.1637573242188,46071.3333333333,"USA:  VA, Norfolk County",40,469.989181671543
"340","HQ671724.1",0.00225333017478389,0.0048197352638865,"Orthoflavivirus nilense","USA"," New York","Corvus brachyrhynchos","2011-01-10T00:00:00Z",40.7127281,-74.0060152,13972,1.30746142069498,31.6479328588108,34805.5593220339,"USA:  New York",73,443.787604315869
"341","OQ721181.1",0.00225333017478389,0.0123809312316367,"Orthoflavivirus nilense","USA"," Black Hawk, Iowa","Culex pipiens","2023-08-02T00:00:00Z",42.4607526,-92.3030235,28,1.30746142069498,112.304473876953,37499.5,"USA:  Black Hawk, Iowa",14,443.787604315869
"342","HQ671696.1",0.00210137203014127,0.0123809312316367,"Orthoflavivirus nilense","USA"," Connecticut","Culex salinarius","2011-01-10T00:00:00Z",41.6500201,-72.7342163,8568,1.30746142069498,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,475.879561380083
"343","HM488158.1",0.00204933434135574,2.33294130253768e-05,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2010-08-14T00:00:00Z",41.6500201,-72.7342163,8568,1.30746142069498,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,487.963325368593
"344","KX547479.1",0.00204933434135574,0.00260841387833893,"Orthoflavivirus nilense","USA"," Suffolk Co., NY","Aedes sp.","2016-08-02T00:00:00Z",40.8832318,-72.8578027,47,1.30746142069498,62.630615234375,41925,"USA:  Suffolk Co., NY",63,487.963325368593
"345","KC928260.1",0.00222961612809999,0.0145689232041589,"Orthoflavivirus nilense","USA"," Texas","Sciuridae","2013-07-08T00:00:00Z",31.2638905,-98.5456116,59607,1.30746142069498,104.833542606545,23983.4957983193,"USA:  Texas",44,448.50769932857
"346","KX547381.1",0.00222961612809999,0.0071676098095296,"Orthoflavivirus nilense","USA"," Putnam Co., NY","Cyanocitta cristata","2016-08-02T00:00:00Z",41.426996,-73.760156,3,1.30746142069498,14.9493408203125,33592.25,"USA:  Putnam Co., NY",5,448.50769932857
"347","KX547488.1",0.00283081667160874,0.00740131339462934,"Orthoflavivirus nilense","USA"," Suffolk Co., NY","Culex","2016-08-02T00:00:00Z",40.8832318,-72.8578027,47,1.30746142069498,62.630615234375,41925,"USA:  Suffolk Co., NY",63,353.25494936827
"348","JF920757.1",0.00262164497835138,3.34189919677375e-05,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2011-05-17T00:00:00Z",41.6500201,-72.7342163,8568,1.30746142069498,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,381.439900618751
"349","KX547452.1",0.00262164497835138,2.6644081727225e-06,"Orthoflavivirus nilense","USA"," Nassau Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",40.7352994,-73.5615778,10,1.30746142069498,66.66015625,43678,"USA:  Nassau Co., NY",38,381.439900618751
"350","HM488156.1",0.00219730120337438,0.00736522999448888,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2010-08-14T00:00:00Z",41.6500201,-72.7342163,8568,1.30746142069498,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,455.103742019667
"351","MH166900.1",0.00219730120337438,0.000381230393509874,"Orthoflavivirus nilense","USA"," VA, Norfolk County","Culicidae","2018-11-19T00:00:00Z",42.2647,-70.99427,20,1.30746142069498,39.1637573242188,46071.3333333333,"USA:  VA, Norfolk County",40,455.103742019667
"352","KX547237.1",0.00303375195677692,0.000289225444112053,"Orthoflavivirus nilense","USA"," Genesee Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",43.0102726,-78.1780196,132,1.30746142069498,10.0209350585938,42900,"USA:  Genesee Co., NY",3,329.624838895005
"353","KY782120.1",0.00294563138876549,0.00669477415686695,"Orthoflavivirus nilense","USA"," Illinois, West Chicago suburbs","Culex","2019-02-17T00:00:00Z",41.890865,-87.628037,35,1.30746142069498,121.692596435547,48348.3333333333,"USA:  Illinois, West Chicago suburbs",20,339.48579031781
"354","DQ164206.1",0.0029254908848813,0.00012637899410178,"Orthoflavivirus nilense","USA"," TX, Harris","Cyanocitta cristata","2005-10-08T00:00:00Z",30.0925057,-95.4202024,95,1.30746142069498,252.529602050782,38034.5,"USA:  TX, Harris",1,341.822975818493
"355","JF920754.1",0.002925320956309,5.02134076836164e-05,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2011-05-17T00:00:00Z",41.6500201,-72.7342163,8568,1.30746142069498,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,341.842831926977
"356","OK573259.1",0.002925320956309,5.08653117801449e-05,"Orthoflavivirus nilense","USA"," MD","Homo sapiens","2022-07-30T00:00:00Z",39.5162401,-76.9382069,46503,1.30746142069498,76.0847852528941,34072.4898785425,"USA:  MD",22,341.842831926977
"357","HM488216.1",0.00247731441175793,0.00032981418669346,"Orthoflavivirus nilense","USA"," Connecticut","Culiseta melanura","2010-07-28T00:00:00Z",41.6500201,-72.7342163,8568,1.30746142069498,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,403.662932429473
"358","MH166919.1",0.00229729389998476,0.000317027240155919,"Orthoflavivirus nilense","USA"," VA, Norfolk County","Culicidae","2018-11-19T00:00:00Z",42.2647,-70.99427,20,1.30746142069498,39.1637573242188,46071.3333333333,"USA:  VA, Norfolk County",40,435.294761374081
"359","JF920741.1",0.00225763363322248,0.00582047501645203,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2011-05-17T00:00:00Z",41.6500201,-72.7342163,8568,1.30746142069498,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,442.94166479644
"360","KX547193.1",0.00225763363322248,3.00318287718305e-05,"Orthoflavivirus nilense","USA"," Nassau Co., NY","Culex","2016-08-02T00:00:00Z",40.7352994,-73.5615778,10,1.30746142069498,66.66015625,43678,"USA:  Nassau Co., NY",38,442.94166479644
"361","OQ721736.1",0.00232002627470456,0.000135843553533157,"Orthoflavivirus nilense","USA"," Hennepin, Minnesota","Corvus","2023-08-02T00:00:00Z",45.0257232,-93.4865052,120,1.30746142069498,28.8611246744792,46159.5,"USA:  Hennepin, Minnesota",12,431.029601217488
"362","GQ379159.1",0.00225891095880125,0.000145388128717455,"Orthoflavivirus nilense","USA"," California","Sciurus niger","2009-10-14T00:00:00Z",36.7014631,-118.755997,60300,1.30746142069498,-9.6347740622126,25529.3515625,"USA:  California",7,442.69119865206
"363","MH166895.1",0.00216450701791383,0.00198778307205078,"Orthoflavivirus nilense","USA"," VA, Norfolk County","Culicidae","2018-11-19T00:00:00Z",42.2647,-70.99427,20,1.30746142069498,39.1637573242188,46071.3333333333,"USA:  VA, Norfolk County",40,461.998964070722
"364","HM488250.1",0.00207522317242099,0.00352142843337881,"Orthoflavivirus nilense","USA"," New York","Corvus brachyrhynchos","2010-07-28T00:00:00Z",40.7127281,-74.0060152,13972,1.30746142069498,31.6479328588108,34805.5593220339,"USA:  New York",73,481.875883659001
"365","KX547621.1",0.0019736043943032,0.00352142843337881,"Orthoflavivirus nilense","USA"," Nassau Co., NY","Cyanocitta cristata","2016-08-02T00:00:00Z",40.7352994,-73.5615778,10,1.30746142069498,66.66015625,43678,"USA:  Nassau Co., NY",38,506.687157206628
"366","KX547437.1",0.0019736043943032,7.94441519145345e-05,"Orthoflavivirus nilense","USA"," Suffolk Co., NY","Culex","2016-08-02T00:00:00Z",40.8832318,-72.8578027,47,1.30746142069498,62.630615234375,41925,"USA:  Suffolk Co., NY",63,506.687157206628
"367","HM488209.1",0.00170305653282552,6.94166655068051e-05,"Orthoflavivirus nilense","USA"," Connecticut","Ochlerotatus sticticus","2010-07-28T00:00:00Z",41.6500201,-72.7342163,8568,1.30746142069498,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,587.179568455614
"368","OQ721716.1",0.00170305653282552,0.00158677246363897,"Orthoflavivirus nilense","USA"," Ramsey, Minnesota","Corvus","2023-08-02T00:00:00Z",45.0165728,-93.0949501,24,1.30746142069498,27.8191121419271,46684,"USA:  Ramsey, Minnesota",12,587.179568455614
"369","KX547351.1",0.00287097737889461,1.23284999585128e-05,"Orthoflavivirus nilense","USA"," Nassau Co., NY","Culex","2016-08-02T00:00:00Z",40.7352994,-73.5615778,10,1.30746142069498,66.66015625,43678,"USA:  Nassau Co., NY",38,348.313437560077
"370","KX547229.1",0.00316245643326131,0.000399899844418356,"Orthoflavivirus nilense","USA"," Orleans Co., NY","Cyanocitta cristata","2016-08-02T00:00:00Z",43.2244513,-78.2272835,78,1.30746142069498,3.70062255859375,43634,"USA:  Orleans Co., NY",5,316.209889718146
"371","OQ721192.1",0.00256092940196361,3.14783816413792e-05,"Orthoflavivirus nilense","USA"," Pottawattamie, Iowa","Culex pipiens","2023-08-02T00:00:00Z",41.3115686,-95.5331269,0,1.30746142069498,45.2100524902343,36134,"USA:  Pottawattamie, Iowa",21,390.483235981923
"372","KC736502.1",0.00238899708984161,0.000417003959951204,"Orthoflavivirus nilense","USA"," Texas","Culex quinquefasciatus","2013-06-19T00:00:00Z",31.2638905,-98.5456116,59607,1.30746142069498,104.833542606545,23983.4957983193,"USA:  Texas",44,418.585691984372
"373","KX547491.1",0.00233246252660668,0.00291286753839983,"Orthoflavivirus nilense","USA"," Queens Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",40.7135078,-73.8283132,2,1.30746142069498,69.6738891601562,43535,"USA:  Queens Co., NY",11,428.73143237796
